Feature,Pearson_r,Pearson_p,Spearman_r,Spearman_p,Abs_Pearson,Abs_Spearman,Quadratic_R2
Morgan_701,-0.042570866977701086,0.0002306133156487419,-0.04120343576455449,0.0003645791495006904,0.042570866977701086,0.04120343576455449,0.00181227871523304
Morgan_304,-0.04247582270240777,0.00023817514672013488,-0.03727164421556424,0.0012637196075939148,0.04247582270240777,0.03727164421556424,0.0018041955142463761
Morgan_790,-0.04237917413140404,0.00024610269371317934,-0.04498600390427685,9.941129398827929e-05,0.04237917413140404,0.04498600390427685,0.0017959944000598416
Morgan_808,-0.04230229448121316,0.00025258471157008083,-0.04125894075885473,0.00035795665889974844,0.04230229448121316,0.04125894075885473,0.0017894841183752064
Morgan_129,-0.04226661041021415,0.00025564745961394024,-0.04581906124632942,7.365099899897324e-05,0.04226661041021415,0.04581906124632942,0.0017864663555686722
AUTOCORR2D_141,-0.042052333231261306,0.00027478344764962333,-0.0023205259420699224,0.8409628433352787,0.042052333231261306,0.0023205259420699224,0.00585888601807516
Morgan_674,-0.0420129649954477,0.0002784420180169097,-0.04150098812508151,0.00033037044731191496,0.0420129649954477,0.04150098812508151,0.0017650892277087937
Morgan_30,0.04168006981797659,0.0003112547395084545,0.04627397484482849,6.23930273376906e-05,0.04168006981797659,0.04627397484482849,0.001737228220031306
Morgan_283,0.041640025027750834,0.0003154371270416558,0.02801460578529407,0.015394214612297941,0.041640025027750834,0.02801460578529407,0.0017338916843114838
Morgan_846,-0.041573582922400404,0.00032249275792346733,-0.03128594986418988,0.006809127563997932,0.041573582922400404,0.03128594986418988,0.0017283627970058335
MACCS_6,-0.04152319743457389,0.00032794147204132746,-0.03319754678227745,0.004085707020191612,0.04152319743457389,0.03319754678227745,0.0017241759251906963
MACCS_56,-0.04151754634944108,0.00032855792684204223,-0.05608699350331835,1.211145254323196e-06,0.04151754634944108,0.05608699350331835,0.0017237066548778657
Morgan_1022,0.041443627056105305,0.0003367219828050373,0.04170532133326783,0.0003086441494620501,0.041443627056105305,0.04170532133326783,0.0017175742235654434
Morgan_769,-0.04137081825017379,0.0003449485868133829,-0.0529383301977372,4.629261450363405e-06,0.04137081825017379,0.0529383301977372,0.0017115446026888526
fr_quatN,0.04132295215786129,0.00035045894207013354,0.04300421823865733,0.00019890356407789952,0.04132295215786129,0.04300421823865733,0.0017696711964430012
Morgan_929,-0.041296789008136575,0.0003535055345266184,-0.03992982860765438,0.0005519050546244779,0.041296789008136575,0.03992982860765438,0.0017054247823825586
PEOE_VSA14,-0.04122117532571385,0.0003624502297370758,0.013935281852675814,0.22817330272221364,0.04122117532571385,0.013935281852675814,0.0019136276604607705
Morgan_8,-0.041153460889570136,0.0003706396401293156,-0.04284257041423526,0.00021021993164398062,0.041153460889570136,0.04284257041423526,0.0016936073431895737
Morgan_237,-0.04095724652155086,0.0003953571215409222,-0.04631472918117488,6.146820133712957e-05,0.04095724652155086,0.04631472918117488,0.0016774960426271246
Morgan_455,-0.040804764368878706,0.0004156198527149649,-0.04972816862010311,1.6866600004846345e-05,0.040804764368878706,0.04972816862010311,0.0016650287951996967
Morgan_293,-0.0407135251568273,0.00042820373856728626,-0.042466457768322294,0.00023893268873400981,0.0407135251568273,0.042466457768322294,0.0016575911306955238
fr_nitro,-0.0406287627871485,0.0004402121884513787,-0.05364367785420743,3.4497366895982274e-06,0.0406287627871485,0.05364367785420743,0.001817921540777423
MACCS_99,-0.04058293191382455,0.000446835328220662,-0.061929610132367974,8.305808176156177e-08,0.04058293191382455,0.061929610132367974,0.0016469743627219868
fr_phenol_noOrthoHbond,-0.04050085635833501,0.00045892920265879335,-0.04023471575075366,0.0005002783157726347,0.04050085635833501,0.04023471575075366,0.0016930308032943042
Morgan_682,-0.04046144327939773,0.00046484464206167754,-0.045483924944394453,8.314579791076803e-05,0.04046144327939773,0.045483924944394453,0.0016371283922518298
Morgan_541,-0.040405752950639987,0.00047332443488644176,-0.03914696264476929,0.0007080697905351318,0.040405752950639987,0.03914696264476929,0.0016326248715079483
fr_guanido,0.04031836936344781,0.00048692135469934484,0.05148932109132711,8.374956379407023e-06,0.04031836936344781,0.05148932109132711,0.0021494489553920415
MACCS_148,0.04008184400879046,0.0005255737482212346,0.007037630169819301,0.5428099682227654,0.04008184400879046,0.007037630169819301,0.0016065542191450177
fr_imidazole,0.039774445374266325,0.0005800854927119928,0.04283053688465808,0.00021108609051541234,0.039774445374266325,0.04283053688465808,0.0022094147913732654
Morgan_998,0.03975921027421043,0.0005829194778663463,0.03747963688144756,0.0011865304362154705,0.03975921027421043,0.03747963688144756,0.0015807948016287598
MACCS_146,0.039671017836980425,0.0005995795875862867,0.026114747399736744,0.023908671609705428,0.039671017836980425,0.026114747399736744,0.0015737896562220133
Morgan_392,-0.03965445142175121,0.0006027581035934219,-0.046864298557493515,5.0198118532989125e-05,0.03965445142175121,0.046864298557493515,0.0015724755175600125
MACCS_30,-0.039632744835398234,0.0006069465724659072,-0.03690900867590634,0.0014094760267953587,0.039632744835398234,0.03690900867590634,0.0015707544631878845
MACCS_74,-0.039451828597809165,0.0006429241652927628,-0.05714191974583433,7.604714818625758e-07,0.039451828597809165,0.05714191974583433,0.001556446779710674
AUTOCORR2D_142,-0.039446139757374855,0.0006440869896496643,0.04333780360261307,0.00017733497006161618,0.039446139757374855,0.04333780360261307,0.0020279457437250015
Morgan_239,-0.03932836525007999,0.0006686043895797871,-0.04917988146668009,2.0878375100904577e-05,0.03932836525007999,0.04917988146668009,0.0015467203132437657
Morgan_679,-0.039324860716591276,0.0006693470566270723,-0.05503601597156101,1.910066571891032e-06,0.039324860716591276,0.05503601597156101,0.0015464446703792323
Morgan_948,-0.039211910773687124,0.0006936976135163715,-0.04917538207435381,2.0914778326921478e-05,0.039211910773687124,0.04917538207435381,0.0015375739465235405
EState_VSA11,-0.03903997943583738,0.0007323482956109314,-0.05267533207590202,5.161006688553841e-06,0.03903997943583738,0.05267533207590202,0.0015656946920623582
Morgan_16,-0.038954647795815256,0.0007522650767969393,-0.04668935441400004,5.355387380176762e-05,0.038954647795815256,0.04668935441400004,0.001517464584895989
MACCS_73,0.03887129757299747,0.0007722038703481309,0.014152306734155507,0.22100988167350652,0.03887129757299747,0.014152306734155507,0.0015109777750085263
Morgan_556,-0.03864322751870421,0.0008292972663138206,-0.050820507669506645,1.095453218932397e-05,0.03864322751870421,0.050820507669506645,0.0014932990330622786
Morgan_954,-0.03855011823848111,0.0008537117027873767,-0.05444243123793698,2.4617860963953304e-06,0.03855011823848111,0.05444243123793698,0.0014861116162008248
MACCS_114,-0.03827075392656297,0.0009310216666490939,-0.050894042936569246,1.0637543681012862e-05,0.03827075392656297,0.050894042936569246,0.0014646506061073428
Morgan_889,-0.03807505344058758,0.0009889880504347361,-0.03500624955491875,0.002461721539103378,0.03807505344058758,0.03500624955491875,0.0014497096945035315
Morgan_879,-0.03786398982148671,0.0010552374163689817,-0.044589288375471624,0.00011447419356973523,0.03786398982148671,0.044589288375471624,0.001433681725201419
Morgan_876,-0.03784526019269859,0.0010613104004947229,-0.036604986286997133,0.0015434518660374754,0.03784526019269859,0.036604986286997133,0.0014322637190529175
Morgan_409,0.03783797052956753,0.0010636827628452592,0.04019042487538598,0.0005074877656974546,0.03783797052956753,0.04019042487538598,0.0014317120137965489
Morgan_297,-0.03782947622288351,0.0010664533540588697,-0.04190598382500692,0.0002886158436587619,0.03782947622288351,0.04190598382500692,0.001431069271297658
Morgan_935,0.03782849835712791,0.0010667727329642795,0.01772361037957247,0.1253433873166943,0.03782849835712791,0.01772361037957247,0.0014309952879550947
Morgan_2,-0.037813407586679684,0.0010717127313447814,-0.04045994217634387,0.00046507133984148694,0.037813407586679684,0.04045994217634387,0.0014298537933162825
Morgan_461,-0.03770058973951002,0.0011093196304042929,-0.039826868799058085,0.000570431549856149,0.03770058973951002,0.039826868799058085,0.0014213344667066696
Morgan_766,-0.03756651242751916,0.0011555983970858935,-0.04364768999731225,0.00015928637673341746,0.03756651242751916,0.04364768999731225,0.0014112428559669432
MACCS_7,-0.03753540026451588,0.0011665892107157946,-0.033117870650373055,0.0041757310041354015,0.03753540026451588,0.033117870650373055,0.001408906273017374
Morgan_909,-0.037530996103703106,0.001168152823437434,-0.043634125587428504,0.00016003881904858833,0.037530996103703106,0.043634125587428504,0.0014085756685360273
Morgan_953,0.03740406720741829,0.0012140571673446906,0.03587744233202949,0.0019130273523780012,0.03740406720741829,0.03587744233202949,0.001399064243656989
Morgan_166,0.03738272374657596,0.0012219377852400349,0.03669661944759773,0.001501885500026406,0.03738272374657596,0.03669661944759773,0.0013974680347126345
Morgan_781,-0.037095616742439615,0.0013326396738533404,-0.03995317760618972,0.0005477823482238959,0.037095616742439615,0.03995317760618972,0.0013760847815019739
NumRadicalElectrons,-0.03699866480996314,0.0013720640423691966,-0.03405789221026512,0.003219883931075703,0.03699866480996314,0.03405789221026512,0.0018297148159447385
Morgan_826,-0.03697576242862663,0.001381532736886771,-0.02984516248436699,0.009841133880060202,0.03697576242862663,0.02984516248436699,0.0013672070071781839
Morgan_14,-0.03693542193204269,0.001398357658782351,-0.03358577224854403,0.003671750630591076,0.03693542193204269,0.03358577224854403,0.0013642253932978354
NumSaturatedRings,-0.03689117964771338,0.001417026965969241,-0.01836657356867565,0.11220988060375243,0.03689117964771338,0.01836657356867565,0.003138486841766097
MACCS_22,-0.03685421748732902,0.001432800077601894,-0.04328089535638,0.00018085172779772995,0.03685421748732902,0.04328089535638,0.0013582333466032326
Morgan_729,-0.036807806239827615,0.0014528345931125403,-0.03461393877094834,0.002752987417544377,0.036807806239827615,0.03461393877094834,0.001354814600188714
Morgan_621,0.036756265194321465,0.0014753858197826706,0.02556851054399486,0.027012611725897244,0.036756265194321465,0.02556851054399486,0.0013510230310352922
fr_hdrzine,0.0366101786583958,0.0015410684938950054,0.045854262289059124,7.271550554088281e-05,0.0366101786583958,0.045854262289059124,0.001968761378809636
Morgan_653,-0.03658887602694677,0.0015508683223359597,-0.0334652929747766,0.0037959411068626764,0.03658887602694677,0.0334652929747766,0.001338745848915135
Morgan_965,-0.036513487481989085,0.0015860118857702842,-0.042462942573051304,0.00023921762052934415,0.036513487481989085,0.042462942573051304,0.0013332347680972134
Morgan_565,-0.0363282507546252,0.0016754988574574886,-0.03321531312912883,0.004065874977499413,0.0363282507546252,0.03321531312912883,0.0013197418028907393
MACCS_85,0.03619906429466402,0.0017406321456304255,0.017779496787115545,0.12415629444146845,0.03619906429466402,0.017779496787115545,0.0013103722558092112
Morgan_482,0.03619866891434868,0.0017408350132664754,0.04083466085714654,0.0004115721624943992,0.03619866891434868,0.04083466085714654,0.0013103436311705519
Morgan_1017,0.036187698543804506,0.001746472530687739,0.03643172965342214,0.0016249520660296833,0.036187698543804506,0.03643172965342214,0.0013095495258973466
Morgan_613,0.036057136836705236,0.0018148670158936735,0.0333668731231524,0.003900211555222985,0.036057136836705236,0.0333668731231524,0.0013001171168609549
Morgan_1020,-0.03596487502260369,0.0018646728779081747,-0.04722292852877564,4.3931663530956535e-05,0.03596487502260369,0.04722292852877564,0.0012934722353914463
Morgan_430,-0.03593847518166553,0.001879153619215102,-0.030130924554312495,0.009158260419138305,0.03593847518166553,0.030130924554312495,0.0012915739983830887
Morgan_508,0.03591480731843671,0.0018922235494844503,0.03423937878091049,0.0030601097159866654,0.03591480731843671,0.03423937878091049,0.001289873384720308
fr_phenol,-0.0358789310681971,0.001912194463971139,-0.034647266454717864,0.0027270721343502905,0.0358789310681971,0.034647266454717864,0.0013077380583803588
MACCS_120,0.035778378858837535,0.0019692037773033893,0.015494764227744642,0.18026093822649944,0.035778378858837535,0.015494764227744642,0.0012800923937663633
Morgan_263,0.03558989359963395,0.0020802899443254784,0.03248212891417759,0.0049610275893938035,0.03558989359963395,0.03248212891417759,0.001266640526433216
MACCS_3,-0.03553139714726046,0.0021159166678383127,-0.03321335854114748,0.004068052540964906,0.03553139714726046,0.03321335854114748,0.0012624801832362698
Morgan_609,-0.035498439692188855,0.002136234630274998,-0.03923951577960562,0.0006876714683154725,0.035498439692188855,0.03923951577960562,0.0012601392205797701
Morgan_544,0.035437439031017814,0.002174313530266116,0.0350890212244904,0.0024039905640933367,0.035437439031017814,0.0350890212244904,0.0012558120850769683
Morgan_949,-0.03510005262250644,0.0023963907478737304,-0.03623410080906726,0.0017227411427061811,0.03510005262250644,0.03623410080906726,0.0012320136941026405
MACCS_12,-0.03506381270076247,0.0024214402333491607,-0.034677592371645694,0.002703684835217611,0.03506381270076247,0.034677592371645694,0.001229470961114032
MACCS_21,-0.03499587757083357,0.002469044454690139,-0.03177506712520331,0.0059893353640200426,0.03499587757083357,0.03177506712520331,0.0012247114469526865
Morgan_294,-0.034675941354429224,0.002704953365693542,-0.0473832806905714,4.137660553521704e-05,0.034675941354429224,0.0473832806905714,0.0012024209088157267
Morgan_341,-0.03464090291056729,0.0027320030857014366,-0.04030051719518566,0.0004897435865233533,0.03464090291056729,0.04030051719518566,0.0011999921544592063
Morgan_13,-0.03462479903898659,0.002744517977321158,-0.03016237671405657,0.009085745730395818,0.03462479903898659,0.03016237671405657,0.0011988767084900598
Morgan_83,0.03455029591446287,0.002803101289809926,0.033736167577652396,0.0035219099302896545,0.03455029591446287,0.033736167577652396,0.0011937229477768652
Morgan_649,-0.034368347481548975,0.002951000937147951,-0.04667194484653817,5.3899207800991014e-05,0.034368347481548975,0.04667194484653817,0.001181183308612388
Morgan_779,-0.03413939225942262,0.0031472168276232863,-0.04421743627837487,0.00013052550769338287,0.03413939225942262,0.04421743627837487,0.0011654981038425882
Morgan_582,-0.03413578890666097,0.0031503978032779065,-0.050259611166554516,1.3686914582045004e-05,0.03413578890666097,0.050259611166554516,0.0011652520842800884
AUTOCORR2D_162,0.034034316725102196,0.003241187533558858,0.01518403013281486,0.18915689225229992,0.034034316725102196,0.01518403013281486,0.0012352923223792889
fr_urea,0.0337706609689883,0.0034883376357220113,0.029032041546443656,0.012038847290083294,0.0337706609689883,0.029032041546443656,0.0012431544600940425
Morgan_232,0.03376553544120836,0.003493307804480589,0.032723327620168295,0.004648589050486126,0.03376553544120836,0.032723327620168295,0.001140111383631237
Morgan_454,0.033661121402786306,0.0035959697042039847,0.03452376433234944,0.002824237786980816,0.033661121402786306,0.03452376433234944,0.0011330710940929967
Morgan_431,0.033582587924011684,0.003674984944301122,0.029366720271309644,0.011086431416614327,0.033582587924011684,0.029366720271309644,0.0011277902116739735
Morgan_734,0.033563496209679786,0.0036944307422607722,0.021148886597521007,0.06739923838273008,0.033563496209679786,0.021148886597521007,0.0011265082778171287
Morgan_588,-0.03352956855870703,0.0037292185621751258,-0.04965655708846513,1.734540852281712e-05,0.03352956855870703,0.04965655708846513,0.0011242319677329249
Morgan_1023,-0.033131880958131694,0.004159771902727917,-0.02543560324002417,0.02781845658811954,0.033131880958131694,0.02543560324002417,0.0010977215358238812
Morgan_507,-0.033109724171673106,0.004185036149058966,-0.04432081286640528,0.00012586228640051018,0.033109724171673106,0.04432081286640528,0.0010962538347242257
Morgan_689,-0.03307097714053575,0.004229552110414551,-0.033392204756847566,0.003873128364510293,0.03307097714053575,0.033392204756847566,0.0010936895290298843
