iter	Passed	Remaining
1685	6407	1193
1686	6411	1189
1687	6414	1185
1688	6418	1181
1689	6421	1177
1690	6425	1174
1691	6428	1170
1692	6432	1166
1693	6435	1162
1694	6439	1158
1695	6442	1154
1696	6446	1151
1697	6450	1147
1698	6453	1143
1699	6457	1139
1700	6461	1135
1701	6465	1132
1702	6469	1128
1703	6472	1124
1704	6476	1120
1705	6479	1116
1706	6483	1112
1707	6487	1109
1708	6491	1105
1709	6494	1101
1710	6498	1097
1711	6502	1093
1712	6506	1090
1713	6509	1086
1714	6513	1082
1715	6516	1078
1716	6520	1074
1717	6523	1070
1718	6527	1067
1719	6530	1063
1720	6533	1059
1721	6537	1055
1722	6541	1051
1723	6544	1047
1724	6548	1043
1725	6551	1040
1726	6555	1036
1727	6559	1032
1728	6562	1028
1729	6566	1024
1730	6569	1020
1731	6573	1017
1732	6577	1013
1733	6580	1009
1734	6584	1005
1735	6587	1001
1736	6590	997
1737	6594	994
1738	6598	990
1739	6603	986
1740	6606	982
1741	6610	979
1742	6613	975
1743	6616	971
1744	6620	967
1745	6624	963
1746	6627	959
1747	6631	956
1748	6635	952
1749	6638	948
1750	6642	944
1751	6645	940
1752	6649	936
1753	6653	933
1754	6656	929
1755	6660	925
1756	6664	921
1757	6668	917
1758	6671	914
1759	6675	910
1760	6679	906
1761	6683	902
1762	6687	898
1763	6690	895
1764	6694	891
1765	6698	887
1766	6702	883
1767	6705	879
1768	6709	876
1769	6713	872
1770	6717	868
1771	6720	864
1772	6724	860
1773	6728	857
1774	6731	853
1775	6735	849
1776	6739	845
1777	6742	841
1778	6747	838
1779	6751	834
1780	6755	830
1781	6758	826
1782	6762	823
1783	6766	819
1784	6769	815
1785	6773	811
1786	6776	807
1787	6780	803
1788	6783	800
1789	6787	796
1790	6791	792
1791	6794	788
1792	6798	784
1793	6801	781
1794	6805	777
1795	6809	773
1796	6812	769
1797	6816	765
1798	6820	761
1799	6823	758
1800	6827	754
1801	6830	750
1802	6834	746
1803	6837	742
1804	6841	739
1805	6844	735
1806	6848	731
1807	6851	727
1808	6855	723
1809	6858	719
1810	6862	716
1811	6866	712
1812	6869	708
1813	6873	704
1814	6876	700
1815	6880	697
1816	6883	693
1817	6887	689
1818	6890	685
1819	6894	681
1820	6897	678
1821	6901	674
1822	6905	670
1823	6908	666
1824	6911	662
1825	6915	658
1826	6919	655
1827	6922	651
1828	6926	647
1829	6930	643
1830	6934	640
1831	6937	636
1832	6940	632
1833	6944	628
1834	6947	624
1835	6951	620
1836	6955	617
1837	6958	613
1838	6962	609
1839	6966	605
1840	6970	602
1841	6974	598
1842	6978	594
1843	6981	590
1844	6985	586
1845	6989	583
1846	6993	579
1847	6996	575
1848	7000	571
1849	7004	567
1850	7007	564
1851	7010	560
1852	7014	556
1853	7018	552
1854	7021	548
1855	7025	545
1856	7028	541
1857	7032	537
1858	7035	533
1859	7039	529
1860	7042	526
1861	7046	522
1862	7049	518
1863	7052	514
1864	7055	510
1865	7059	506
1866	7063	503
1867	7066	499
1868	7070	495
1869	7073	491
1870	7077	487
1871	7080	484
1872	7083	480
1873	7087	476
1874	7091	472
1875	7094	468
1876	7098	465
1877	7102	461
1878	7106	457
1879	7109	453
1880	7113	450
1881	7117	446
1882	7120	442
1883	7124	438
1884	7128	434
1885	7132	431
1886	7135	427
1887	7138	423
1888	7142	419
1889	7145	415
1890	7149	412
1891	7152	408
1892	7156	404
1893	7160	400
1894	7163	396
1895	7167	393
1896	7171	389
1897	7174	385
1898	7178	381
1899	7181	377
1900	7185	374
1901	7189	370
1902	7193	366
1903	7196	362
1904	7200	359
1905	7203	355
1906	7207	351
1907	7210	347
1908	7214	343
1909	7217	340
1910	7221	336
1911	7224	332
1912	7228	328
1913	7232	324
1914	7235	321
1915	7238	317
1916	7242	313
1917	7246	309
1918	7249	306
1919	7253	302
1920	7257	298
1921	7260	294
1922	7264	290
1923	7267	287
1924	7271	283
1925	7275	279
1926	7278	275
1927	7282	271
1928	7286	268
1929	7289	264
1930	7293	260
1931	7296	256
1932	7300	253
1933	7303	249
1934	7307	245
1935	7310	241
1936	7313	237
1937	7317	234
1938	7320	230
1939	7324	226
1940	7327	222
1941	7331	218
1942	7334	215
1943	7338	211
1944	7341	207
1945	7345	203
1946	7349	200
1947	7352	196
1948	7356	192
1949	7359	188
1950	7363	184
1951	7366	181
1952	7370	177
1953	7373	173
1954	7377	169
1955	7381	166
1956	7384	162
1957	7387	158
1958	7391	154
1959	7394	150
1960	7398	147
1961	7401	143
1962	7405	139
1963	7409	135
1964	7412	132
1965	7416	128
1966	7420	124
1967	7424	120
1968	7427	116
1969	7431	113
1970	7435	109
1971	7438	105
1972	7442	101
1973	7446	98
1974	7449	94
1975	7454	90
1976	7458	86
1977	7462	83
1978	7466	79
1979	7469	75
1980	7472	71
1981	7475	67
1982	7479	64
1983	7482	60
1984	7486	56
1985	7490	52
1986	7493	49
1987	7497	45
1988	7500	41
1989	7504	37
1990	7508	33
1991	7512	30
1992	7515	26
1993	7518	22
1994	7522	18
1995	7526	15
1996	7529	11
1997	7533	7
1998	7536	3
1999	7540	0
